THIK_YEAST  0.46  0.48  0.44  0.21  0.50  0.00  0.55  0.22  10
FKBP_YEAST  0.35  0.36  0.57  0.17  0.50  0.00  0.52  0.22  3
FKB2_YEAST  0.74  0.72  0.47  0.25  0.50  0.00  0.57  0.22  4
FKB3_YEAST  0.54  0.57  0.52  0.19  0.50  0.00  0.59  0.67  2
FPS1_YEAST  0.42  0.52  0.40  0.17  0.50  0.00  0.50  0.26  7
FRE1_YEAST  0.91  0.77  0.34  0.47  0.50  0.00  0.52  0.31  4
YKW0_YEAST  0.81  0.90  0.39  0.41  0.50  0.00  0.53  0.22  6
SYFA_YEAST  0.45  0.40  0.56  0.14  0.50  0.00  0.54  0.22  3
SYFB_YEAST  0.47  0.47  0.58  0.16  0.50  0.00  0.49  0.28  3
FUMH_YEAST  0.41  0.39  0.51  0.52  0.50  0.00  0.49  0.22  3
FU34_YEAST  0.37  0.34  0.32  0.22  0.50  0.00  0.56  0.22  7
FUR1_YEAST  0.69  0.60  0.50  0.31  0.50  0.00  0.55  0.22  3
FUR4_YEAST  0.35  0.56  0.36  0.30  0.50  0.00  0.53  0.25  7
FUS1_YEAST  0.84  0.66  0.36  0.78  0.50  0.00  0.49  0.50  4
FUS3_YEAST  0.51  0.58  0.54  0.29  0.50  0.00  0.53  0.22  3
FZF1_YEAST  0.37  0.43  0.62  0.27  0.50  0.00  0.48  0.22  2
GAC1_YEAST  0.55  0.66  0.57  0.32  0.50  0.00  0.57  0.34  3
GAL1_YEAST  0.48  0.35  0.42  0.21  0.50  0.00  0.57  0.22  3
GALX_YEAST  0.62  0.58  0.52  0.15  0.50  0.00  0.52  0.29  3
GALY_YEAST  0.56  0.59  0.53  0.16  0.50  0.00  0.24  0.42  2
GAL2_YEAST  0.44  0.51  0.37  0.15  0.50  0.00  0.51  0.22  7
GAL4_YEAST  0.44  0.44  0.49  0.15  0.50  0.00  0.46  0.27  2
GAL7_YEAST  0.50  0.50  0.48  0.17  0.50  0.00  0.47  0.26  3
GAL8_YEAST  0.60  0.60  0.49  0.30  0.50  0.00  0.53  0.22  2
GAP1_YEAST  0.49  0.46  0.34  0.21  0.50  0.00  0.55  0.22  7
GAR1_YEAST  0.35  0.68  0.57  0.40  0.50  0.00  0.53  0.36  2
GAS1_YEAST  0.70  0.69  0.43  0.33  0.50  0.00  0.58  0.22  4
GBP2_YEAST  0.23  0.30  0.58  0.22  0.50  0.00  0.48  0.27  2
E2BG_YEAST  0.45  0.42  0.52  0.20  0.50  0.00  0.50  0.25  3
IF2G_YEAST  0.51  0.35  0.46  0.15  0.50  0.00  0.51  0.42  3
E2BD_YEAST  0.42  0.39  0.47  0.13  0.50  0.00  0.50  0.27  3
E2BE_YEAST  0.32  0.38  0.52  0.20  0.50  0.00  0.52  0.28  3
E2BB_YEAST  0.59  0.65  0.52  0.30  0.50  0.00  0.46  0.31  3
GCN1_YEAST  0.41  0.52  0.41  0.11  0.50  0.00  0.54  0.35  3
GCN2_YEAST  0.37  0.33  0.50  0.12  0.50  0.00  0.51  0.54  3
E2BA_YEAST  0.45  0.56  0.49  0.17  0.50  0.00  0.52  0.22  3
GCN4_YEAST  0.56  0.54  0.59  0.14  0.50  0.00  0.52  0.27  2
GCN5_YEAST  0.31  0.31  0.54  0.18  0.50  0.00  0.52  0.29  2
GCR1_YEAST  0.27  0.51  0.47  0.35  0.50  0.00  0.49  0.28  2
GCR2_YEAST  0.54  0.56  0.57  0.18  0.50  0.00  0.45  0.25  2
GCR3_YEAST  0.17  0.38  0.45  0.09  0.50  0.00  0.54  0.27  2
GCS1_YEAST  0.43  0.51  0.54  0.15  0.50  0.00  0.45  0.26  2
GCY_YEAST  0.60  0.40  0.59  0.18  0.50  0.00  0.48  0.22  3
GDA1_YEAST  0.91  0.69  0.57  0.45  0.50  0.00  0.56  0.22  6
DHE4_YEAST  0.38  0.47  0.53  0.12  0.50  0.00  0.48  0.22  3
DHE2_YEAST  0.59  0.43  0.52  0.19  0.50  0.00  0.55  0.27  3
GDI1_YEAST  0.64  0.53  0.45  0.13  0.50  0.00  0.53  0.22  3
GEF1_YEAST  0.49  0.31  0.34  0.13  0.50  0.00  0.52  0.22  7
GFA1_YEAST  0.52  0.51  0.51  0.12  0.50  0.00  0.51  0.40  3
GLGB_YEAST  0.49  0.43  0.48  0.15  0.50  0.00  0.55  0.25  3
PP12_YEAST  0.49  0.47  0.52  0.16  0.50  0.00  0.53  0.28  3
HXKG_YEAST  0.48  0.39  0.49  0.18  0.50  0.00  0.51  0.22  3
GLNA_YEAST  0.44  0.34  0.55  0.18  0.50  0.00  0.52  0.22  3
GLN3_YEAST  0.43  0.54  0.58  0.16  0.50  0.00  0.50  0.36  2
SYQ_YEAST  0.49  0.42  0.54  0.17  0.50  0.00  0.50  0.36  3
GLO3_YEAST  0.34  0.66  0.51  0.16  0.50  0.00  0.47  0.33  2
GLS1_YEAST  0.20  0.34  0.33  0.10  0.50  0.00  0.48  0.31  7
6PGD_YEAST  0.74  0.53  0.50  0.08  0.50  0.00  0.55  0.31  3
GOG5_YEAST  0.69  0.48  0.38  0.15  0.50  0.00  0.55  0.22  6
GBA1_YEAST  0.30  0.50  0.47  0.11  0.50  0.00  0.46  0.22  3
GPDA_YEAST  0.44  0.51  0.48  0.38  0.50  0.00  0.52  0.22  3
PHSG_YEAST  0.31  0.45  0.50  0.17  0.50  0.00  0.49  0.22  3
PMGY_YEAST  0.55  0.41  0.56  0.21  0.50  0.00  0.52  0.22  3
PHO2_YEAST  0.40  0.34  0.52  0.17  0.50  0.00  0.47  0.51  2
SYG_YEAST  0.40  0.48  0.50  0.17  0.50  0.00  0.54  0.50  3
GSP1_YEAST  0.58  0.48  0.56  0.10  0.50  0.00  0.46  0.25  2
GSP2_YEAST  0.58  0.48  0.56  0.12  0.50  0.00  0.46  0.25  2
UGS1_YEAST  0.58  0.45  0.48  0.24  0.50  0.00  0.52  0.37  3
UGS2_YEAST  0.58  0.41  0.51  0.26  0.50  0.00  0.51  0.37  3
GTS1_YEAST  0.41  0.60  0.53  0.29  0.50  0.00  0.47  0.43  2
GPDM_YEAST  0.69  0.50  0.49  0.42  0.50  0.00  0.49  0.22  1
HAL1_YEAST  0.38  0.49  0.61  0.13  0.50  0.00  0.54  0.22  3
CYP1_YEAST  0.60  0.48  0.44  0.52  0.50  0.00  0.54  0.63  2
HAP2_YEAST  0.47  0.49  0.63  0.17  0.50  0.00  0.31  0.26  2
HAP3_YEAST  0.28  0.51  0.55  0.11  0.50  0.00  0.46  0.22  2
HAP4_YEAST  0.56  0.57  0.63  0.39  1.00  0.00  0.59  0.40  2
HBS1_YEAST  0.21  0.38  0.49  0.16  0.50  0.00  0.51  0.45  3
HCM1_YEAST  0.46  0.57  0.57  0.15  0.50  0.00  0.52  0.26  2
HDF1_YEAST  0.43  0.42  0.54  0.22  0.50  0.00  0.57  0.33  2
HEM1_YEAST  0.57  0.59  0.50  0.58  0.50  0.00  0.53  0.22  1
DCUP_YEAST  0.48  0.34  0.47  0.14  0.50  0.00  0.47  0.26  3
HEM6_YEAST  0.35  0.40  0.53  0.18  0.50  0.00  0.42  0.38  3
HEMZ_YEAST  0.47  0.45  0.53  0.62  0.50  0.00  0.46  0.22  1
HEM2_YEAST  0.53  0.43  0.47  0.15  0.50  0.00  0.58  0.22  3
HEM3_YEAST  0.46  0.45  0.56  0.16  0.50  0.00  0.56  0.22  3
HEX2_YEAST  0.44  0.42  0.62  0.14  0.50  0.00  0.55  0.37  2
H4_YEAST  0.37  0.34  0.58  0.24  0.50  0.00  0.44  0.18  2
H4_YEAST  0.37  0.34  0.58  0.24  0.50  0.00  0.44  0.18  2
H3_YEAST  0.39  0.39  0.55  0.52  0.50  0.00  0.37  0.16  2
H3_YEAST  0.39  0.39  0.55  0.52  0.50  0.00  0.37  0.16  2
HIP1_YEAST  0.48  0.46  0.38  0.29  0.50  0.00  0.53  0.22  7
HIR1_YEAST  0.48  0.57  0.50  0.09  0.50  0.00  0.52  0.42  2
HIR2_YEAST  0.61  0.57  0.45  0.21  0.50  0.00  0.50  0.42  2
HIS7_YEAST  0.56  0.44  0.56  0.19  0.50  0.00  0.54  0.22  3
HMD1_YEAST  0.51  0.63  0.30  0.35  0.50  0.00  0.53  0.27  7
HMD2_YEAST  0.53  0.68  0.34  0.42  0.50  0.00  0.54  0.27  7
MAT1_YEAST  0.37  0.22  0.64  0.35  0.50  0.00  0.47  0.22  2
MAT2_YEAST  0.51  0.48  0.58  0.22  0.50  0.00  0.50  0.28  2
MTA1_YEAST  0.49  0.37  0.59  0.17  0.50  0.00  0.51  0.22  2
MAT2_YEAST  0.51  0.48  0.58  0.22  0.50  0.00  0.50  0.28  2
HO_YEAST  0.53  0.53  0.53  0.17  0.50  0.00  0.49  0.37  2
HOP1_YEAST  0.29  0.68  0.47  0.26  0.50  0.00  0.47  0.37  2
HPR1_YEAST  0.50  0.45  0.49  0.15  0.50  0.00  0.55  0.43  2
HXTY_YEAST  0.33  0.28  0.31  0.24  0.50  0.00  0.53  0.22  7
YJ64_YEAST  0.85  0.85  0.30  0.31  0.50  0.00  0.55  0.42  4
HR25_YEAST  0.43  0.39  0.51  0.28  0.50  0.00  0.40  0.22  2
HS83_YEAST  0.61  0.54  0.49  0.16  0.50  0.00  0.54  0.42  3
HSF_YEAST  0.34  0.35  0.61  0.19  0.50  0.00  0.52  0.25  2
CH10_YEAST  0.55  0.53  0.56  0.29  0.50  0.00  0.48  0.22  1
H104_YEAST  0.66  0.62  0.52  0.17  0.50  0.00  0.49  0.22  3
HS26_YEAST  0.44  0.41  0.58  0.20  0.50  0.00  0.57  0.25  3
HS30_YEAST  0.37  0.62  0.34  0.25  0.50  0.00  0.51  0.22  7
HS60_YEAST  0.45  0.56  0.51  0.64  0.50  0.00  0.54  0.22  1
HSP7_YEAST  0.38  0.46  0.52  0.75  0.50  0.00  0.50  0.26  1
HS82_YEAST  0.61  0.54  0.49  0.19  0.50  0.00  0.54  0.47  3
H2A1_YEAST  0.44  0.53  0.52  0.37  0.50  0.00  0.50  0.22  2
H2A2_YEAST  0.44  0.53  0.52  0.37  0.50  0.00  0.50  0.22  2
H2B1_YEAST  0.32  0.34  0.61  0.17  0.50  0.00  0.52  0.32  2
H2B2_YEAST  0.34  0.34  0.61  0.18  0.50  0.00  0.52  0.32  2
SYH_YEAST  0.51  0.68  0.49  0.59  0.50  0.00  0.54  0.27  1
HXKA_YEAST  0.41  0.30  0.49  0.28  0.50  0.00  0.54  0.22  3
HXKB_YEAST  0.41  0.43  0.50  0.28  0.50  0.00  0.50  0.22  3
HXT1_YEAST  0.30  0.50  0.34  0.26  0.50  0.00  0.51  0.22  7
HXT2_YEAST  0.49  0.40  0.34  0.26  0.50  0.00  0.50  0.22  7
HXT3_YEAST  0.34  0.40  0.30  0.23  0.50  0.00  0.51  0.22  7
HXT4_YEAST  0.43  0.44  0.30  0.18  0.50  0.00  0.51  0.22  7
HXT5_YEAST  0.43  0.45  0.37  0.12  0.50  0.00  0.48  0.22  7
HXT6_YEAST  0.45  0.57  0.30  0.17  0.50  0.00  0.51  0.22  7
HXT7_YEAST  0.45  0.57  0.30  0.17  0.50  0.00  0.51  0.22  7
HXT8_YEAST  0.42  0.44  0.33  0.17  0.50  0.00  0.54  0.27  7
ACEA_YEAST  0.52  0.50  0.53  0.10  0.50  0.00  0.48  0.22  10
IDH1_YEAST  0.53  0.56  0.49  0.46  0.50  0.00  0.52  0.22  1
IDH2_YEAST  0.45  0.54  0.54  0.62  0.50  0.00  0.53  0.22  1
IPPI_YEAST  0.51  0.43  0.63  0.18  0.50  0.00  0.52  0.22  3
IDHP_YEAST  0.51  0.52  0.48  0.50  0.50  0.00  0.51  0.22  1
IF2M_YEAST  0.55  0.49  0.50  0.46  0.50  0.00  0.52  0.25  1
SYI_YEAST  0.50  0.46  0.52  0.16  0.50  0.00  0.52  0.26  3
THDH_YEAST  0.50  0.53  0.45  0.44  0.50  0.00  0.49  0.22  1
ILVB_YEAST  0.45  0.59  0.53  0.74  0.50  0.00  0.47  0.25  1
ILV5_YEAST  0.57  0.61  0.55  0.67  0.50  0.00  0.48  0.22  1
I4_YEAST  0.54  0.45  0.62  0.13  0.50  0.00  0.52  0.26  2
IMP1_YEAST  0.67  0.51  0.53  0.28  0.50  0.00  0.51  0.22  1
IMP2_YEAST  0.35  0.49  0.47  0.22  0.50  0.00  0.50  0.28  1
IATP_YEAST  0.47  0.63  0.66  0.45  0.50  0.00  0.37  0.11  1
INO1_YEAST  0.51  0.34  0.43  0.18  0.50  0.00  0.48  0.25  3
INO2_YEAST  0.56  0.45  0.59  0.14  0.50  0.00  0.51  0.26  2
INO4_YEAST  0.45  0.38  0.59  0.18  0.50  0.00  0.44  0.45  2
IPYR_YEAST  0.43  0.51  0.60  0.25  0.50  0.00  0.55  0.22  3
IRA1_YEAST  0.47  0.59  0.43  0.13  0.50  0.00  0.56  0.30  7
IRA2_YEAST  0.40  0.45  0.42  0.17  0.50  0.00  0.54  0.26  7
IRE1_YEAST  0.89  0.81  0.36  0.71  0.50  0.00  0.55  0.63  4
IS42_YEAST  0.58  0.55  0.52  0.22  0.50  0.00  0.44  0.22  1
ISP6_YEAST  0.59  0.57  0.46  0.14  0.50  0.00  0.52  0.22  1
ITR1_YEAST  0.49  0.41  0.32  0.21  0.50  0.00  0.50  0.32  7
ITR2_YEAST  0.35  0.53  0.35  0.33  0.50  0.00  0.50  0.32  7
IXR1_YEAST  0.42  0.32  0.61  0.13  0.50  0.00  0.14  0.27  2
YJ12_YEAST  0.50  0.46  0.42  0.32  0.50  0.00  0.56  0.55  7
YJ13_YEAST  0.68  0.50  0.43  0.27  0.50  0.00  0.61  0.22  6
YJ16_YEAST  0.50  0.45  0.49  0.30  0.50  0.00  0.47  0.40  2
ACOX_YEAST  0.46  0.41  0.50  0.44  0.50  0.00  0.53  0.22  1
YJ36_YEAST  0.32  0.36  0.34  0.19  0.50  0.00  0.55  0.26  7
YJ43_YEAST  0.40  0.51  0.42  0.13  0.50  0.00  0.45  0.25  7
YJ49_YEAST  0.70  0.73  0.37  0.37  0.50  0.00  0.48  0.31  4
YJ51_YEAST  0.81  0.76  0.32  0.37  0.50  0.00  0.51  0.22  6
YJ90_YEAST  0.65  0.61  0.39  0.30  0.50  0.00  0.57  0.28  7
YJ91_YEAST  0.47  0.43  0.35  0.32  0.50  0.00  0.54  0.22  7
JNM1_YEAST  0.42  0.25  0.60  0.14  0.50  0.00  0.45  0.22  3
KAR1_YEAST  0.23  0.34  0.41  0.28  0.50  0.00  0.50  0.27  2
GR78_YEAST  0.85  0.56  0.33  0.38  1.00  0.00  0.55  0.25  9
KAR3_YEAST  0.34  0.31  0.60  0.37  0.50  0.00  0.50  0.30  2
KEM1_YEAST  0.59  0.53  0.47  0.26  0.50  0.00  0.53  0.31  2
KEX1_YEAST  0.67  0.63  0.34  0.41  0.50  0.00  0.60  0.33  4
KEX2_YEAST  0.70  0.73  0.38  0.36  0.50  0.00  0.54  0.22  4
ODO1_YEAST  0.54  0.51  0.54  0.52  0.50  0.00  0.47  0.25  1
ODO2_YEAST  0.53  0.50  0.54  0.56  0.50  0.00  0.49  0.41  1
KHR1_YEAST  0.84  0.63  0.38  0.23  0.50  0.00  0.53  0.22  5
KHS1_YEAST  0.89  0.77  0.36  0.34  0.50  0.00  0.44  0.22  5
KIN1_YEAST  0.48  0.43  0.45  0.17  0.50  0.00  0.48  0.37  7
KIN2_YEAST  0.36  0.35  0.47  0.22  0.50  0.00  0.44  0.31  7
KI28_YEAST  0.57  0.49  0.48  0.16  0.50  0.00  0.51  0.22  2
KIP1_YEAST  0.43  0.52  0.53  0.52  1.00  0.00  0.49  0.22  3
KIP2_YEAST  0.38  0.49  0.54  1.00  0.50  0.00  0.50  0.27  3
SMI1_YEAST  0.43  0.32  0.56  0.27  0.50  0.00  0.47  0.27  2
KRE1_YEAST  0.84  0.87  0.45  0.54  0.50  0.00  0.28  0.22  4
KR11_YEAST  0.27  0.56  0.56  0.18  0.50  0.00  0.52  0.22  3
KRE2_YEAST  0.89  0.82  0.60  0.49  0.50  0.00  0.55  0.22  6
KRE5_YEAST  0.86  0.92  0.50  0.37  1.00  0.00  0.53  0.32  9
KRE6_YEAST  0.37  0.55  0.29  0.32  0.50  0.00  0.51  0.22  7
KRE9_YEAST  0.87  0.83  0.57  0.36  0.50  0.00  0.36  0.22  5
SYKC_YEAST  0.43  0.45  0.54  0.14  0.50  0.00  0.50  0.31  3
KSS1_YEAST  0.52  0.48  0.54  0.28  0.50  0.00  0.54  0.22  2
KTR1_YEAST  0.77  0.60  0.42  0.33  0.50  0.00  0.57  0.22  6
KTR2_YEAST  0.76  0.74  0.56  0.34  0.50  0.00  0.51  0.30  6
KTR3_YEAST  0.58  0.76  0.40  0.37  0.50  0.00  0.54  0.30  6
KTR4_YEAST  0.94  0.60  0.33  0.49  0.50  0.00  0.54  0.22  6
MSF1_YEAST  0.36  0.44  0.57  0.18  0.50  0.00  0.42  0.22  1
LAG1_YEAST  0.42  0.51  0.39  0.22  0.50  0.00  0.49  0.26  7
BLH1_YEAST  0.52  0.48  0.58  0.55  0.50  0.00  0.48  0.22  3
AMPL_YEAST  0.42  0.32  0.48  0.16  0.50  0.00  0.55  0.22  8
LAS1_YEAST  0.43  0.38  0.51  0.24  0.50  0.00  0.46  0.33  2
ODP2_YEAST  0.48  0.57  0.52  0.61  0.50  0.00  0.51  0.22  1
LCB1_YEAST  0.83  0.53  0.52  0.20  0.50  0.00  0.48  0.25  6
LCB2_YEAST  0.36  0.34  0.46  0.19  0.50  0.00  0.52  0.22  6
LEU2_YEAST  0.51  0.43  0.47  0.19  0.50  0.00  0.52  0.37  3
LEU3_YEAST  0.54  0.54  0.49  0.14  0.50  0.00  0.56  0.22  3
LEUR_YEAST  0.44  0.41  0.44  0.13  0.50  0.00  0.49  0.42  2
LEU1_YEAST  0.52  0.62  0.54  0.19  0.50  0.00  0.50  0.22  1
LGT3_YEAST  0.46  0.40  0.38  0.18  0.50  0.00  0.49  0.22  7
LIP5_YEAST  0.68  0.50  0.55  0.65  0.50  0.00  0.46  0.31  1
LOS1_YEAST  0.53  0.44  0.47  0.22  0.50  0.00  0.53  0.22  2
DLDH_YEAST  0.48  0.48  0.50  0.47  0.50  0.00  0.55  0.22  1
LYP1_YEAST  0.46  0.14  0.36  0.21  0.50  0.00  0.50  0.25  7
LYS1_YEAST  0.50  0.45  0.48  0.17  0.50  0.00  0.50  0.26  3
LY14_YEAST  0.44  0.53  0.43  0.17  0.50  0.00  0.54  0.75  2
LYS2_YEAST  0.46  0.47  0.46  0.16  0.50  0.00  0.51  0.22  3
MAC1_YEAST  0.52  0.49  0.57  0.57  0.50  0.00  0.51  0.22  2
MAD1_YEAST  0.62  0.64  0.56  0.20  0.50  0.00  0.48  0.33  2
MAG_YEAST  0.46  0.32  0.58  0.17  0.50  0.00  0.61  0.25  2
MK11_YEAST  0.78  0.48  0.47  0.30  0.50  0.00  0.53  0.47  6
MK16_YEAST  0.49  0.62  0.65  0.18  0.50  0.00  0.46  0.43  2
MAK3_YEAST  0.50  0.34  0.62  0.19  0.50  0.00  0.57  0.22  3
MA3T_YEAST  0.39  0.37  0.33  0.23  0.50  0.00  0.53  0.26  7
MA3S_YEAST  0.39  0.37  0.56  0.15  0.50  0.00  0.50  0.27  3
MA3R_YEAST  0.33  0.37  0.54  0.28  0.50  0.00  0.53  0.27  2
MA6T_YEAST  0.39  0.37  0.33  0.23  0.50  0.00  0.52  0.26  7
MA6R_YEAST  0.33  0.38  0.53  0.26  0.50  0.00  0.52  0.27  2
AMPM_YEAST  0.48  0.51  0.57  0.24  0.50  0.00  0.50  0.22  3
MPP2_YEAST  0.50  0.62  0.54  0.66  0.50  0.00  0.49  0.22  1
MPP1_YEAST  0.47  0.54  0.54  0.48  0.50  0.00  0.53  0.26  1
OM20_YEAST  0.72  0.58  0.42  0.28  0.50  0.00  0.48  0.22  1
MAS6_YEAST  0.41  0.41  0.51  0.19  0.50  0.00  0.57  0.22  1
OM70_YEAST  0.81  0.65  0.52  0.41  0.50  0.00  0.57  0.26  1
MBP1_YEAST  0.50  0.49  0.52  0.20  0.50  0.00  0.43  0.52  2
MCM1_YEAST  0.18  0.48  0.46  0.12  0.50  0.00  0.00  0.25  2
MCM2_YEAST  0.26  0.38  0.52  0.36  0.50  0.00  0.48  0.56  2
MCM3_YEAST  0.53  0.51  0.51  0.11  0.50  0.00  0.49  0.41  2
MDHM_YEAST  0.58  0.49  0.50  0.41  0.50  0.00  0.57  0.22  1
MDHC_YEAST  0.62  0.60  0.47  0.16  0.50  0.00  0.53  0.22  3
MDHP_YEAST  0.68  0.58  0.51  0.19  0.50  0.83  0.54  0.22  10
MDJ1_YEAST  0.40  0.52  0.53  0.52  0.50  0.00  0.51  0.22  1
MDL1_YEAST  0.51  0.47  0.41  0.44  0.50  0.00  0.50  0.22  7
MDL2_YEAST  0.72  0.56  0.40  0.26  0.50  0.00  0.51  0.26  6
MDM1_YEAST  0.49  0.44  0.45  0.22  0.50  0.00  0.51  0.22  3
MD10_YEAST  0.32  0.47  0.55  0.25  0.50  0.00  0.49  0.22  1
MDS1_YEAST  0.46  0.57  0.52  0.28  0.50  0.00  0.52  0.22  2
EFG1_YEAST  0.53  0.48  0.45  0.44  0.50  0.00  0.49  0.27  1
EFG2_YEAST  0.49  0.48  0.46  0.63  0.50  0.00  0.52  0.22  1
MEIX_YEAST  0.70  0.53  0.42  0.22  0.50  0.00  0.51  0.28  2
AGAL_YEAST  0.68  0.68  0.49  0.15  0.50  0.00  0.53  0.22  5
MEP1_YEAST  0.47  0.60  0.35  0.21  0.50  0.00  0.52  0.22  7
MER1_YEAST  0.55  0.49  0.45  0.18  0.50  0.00  0.49  0.22  2
MER2_YEAST  0.40  0.53  0.61  0.21  0.50  0.00  0.48  0.33  2
SYMC_YEAST  0.57  0.44  0.42  0.20  0.50  0.00  0.54  0.22  3
MET2_YEAST  0.40  0.47  0.48  0.18  0.50  0.00  0.46  0.22  3
MT17_YEAST  0.34  0.54  0.54  0.13  0.50  0.00  0.52  0.22  3
MT28_YEAST  0.43  0.83  0.55  0.20  0.50  0.00  0.47  0.40  2
MET4_YEAST  0.55  0.65  0.50  0.28  0.50  0.00  0.55  0.22  2
METE_YEAST  0.29  0.46  0.54  0.27  0.50  0.00  0.49  0.22  3
MFA2_YEAST  0.46  0.42  0.60  0.21  0.50  0.00  0.40  0.22  5
MFA3_YEAST  0.80  0.81  0.55  0.35  0.50  0.00  0.42  0.22  5
MFA4_YEAST  0.79  0.74  0.49  0.33  0.50  0.00  0.48  0.22  5
GRPE_YEAST  0.45  0.48  0.63  0.67  0.50  0.00  0.48  0.22  1
MGM1_YEAST  0.66  0.52  0.52  0.44  0.50  0.00  0.56  0.27  1
M101_YEAST  0.50  0.49  0.59  0.47  0.50  0.00  0.49  0.36  1
MGMT_YEAST  0.54  0.52  0.54  0.20  0.50  0.00  0.55  0.25  2
MIF2_YEAST  0.37  0.31  0.53  0.16  0.50  0.00  0.53  0.44  2
MIG1_YEAST  0.43  0.39  0.59  0.13  0.50  0.00  0.41  0.43  2
DPOG_YEAST  0.48  0.47  0.54  0.55  0.50  0.00  0.51  0.65  1
MPCP_YEAST  0.60  0.59  0.45  0.23  0.50  0.00  0.55  0.22  1
C1TM_YEAST  0.45  0.73  0.47  0.65  0.50  0.00  0.54  0.43  1
MLH1_YEAST  0.66  0.54  0.49  0.16  0.50  0.00  0.54  0.36  2
MLP1_YEAST  0.46  0.55  0.61  0.13  0.50  0.00  0.47  0.22  3
MASY_YEAST  0.42  0.50  0.53  0.22  0.50  0.83  0.50  0.22  10
MNN1_YEAST  0.66  0.66  0.32  0.54  0.50  0.00  0.51  0.22  6
MNN9_YEAST  0.74  0.56  0.35  0.36  0.50  0.00  0.51  0.25  6
MNS1_YEAST  0.89  0.52  0.41  0.26  0.50  0.00  0.52  0.31  6
MOD5_YEAST  0.67  0.51  0.54  0.21  0.50  0.00  0.43  0.30  1
MOT1_YEAST  0.58  0.46  0.46  0.34  0.50  0.00  0.50  0.43  2
MPI1_YEAST  0.40  0.68  0.50  0.82  0.50  0.00  0.44  0.36  1
MPI2_YEAST  0.59  0.57  0.43  0.26  0.50  0.00  0.51  0.22  1
MR11_YEAST  0.39  0.30  0.56  0.12  0.50  0.00  0.53  0.38  2
RF1M_YEAST  0.60  0.62  0.54  0.40  0.50  0.00  0.50  0.22  1
RT01_YEAST  0.36  0.40  0.53  0.48  0.50  0.00  0.48  0.22  1
RT13_YEAST  0.51  0.42  0.56  0.38  0.50  0.00  0.46  0.22  1
RT17_YEAST  0.41  0.54  0.58  0.20  0.50  0.00  0.52  0.22  1
RT02_YEAST  0.57  0.40  0.62  0.30  0.50  0.00  0.48  0.11  1
RM41_YEAST  0.52  0.50  0.59  0.31  0.50  0.00  0.50  0.22  1
RT04_YEAST  0.42  0.53  0.53  0.64  0.50  0.00  0.47  0.22  1
RM49_YEAST  0.50  0.46  0.64  0.36  0.50  0.00  0.49  0.22  1
RM02_YEAST  0.60  0.51  0.60  0.38  0.50  0.83  0.52  0.24  1
RT08_YEAST  0.45  0.38  0.64  0.14  0.50  0.00  0.54  0.22  1
RM13_YEAST  0.60  0.57  0.64  0.52  0.50  0.00  0.47  0.28  1
RM16_YEAST  0.53  0.42  0.58  0.29  0.50  0.00  0.50  0.22  1
RM20_YEAST  0.41  0.52  0.53  0.41  0.50  0.00  0.39  0.33  1
RM25_YEAST  0.45  0.43  0.63  0.40  0.50  0.00  0.59  0.11  1
RM27_YEAST  0.44  0.44  0.67  0.35  0.50  0.00  0.48  0.26  1
RM31_YEAST  0.58  0.52  0.61  0.33  0.50  0.00  0.38  0.11  1
RM32_YEAST  0.57  0.61  0.55  0.27  0.50  0.00  0.44  0.21  1
RM33_YEAST  0.57  0.58  0.58  0.35  0.50  0.00  0.49  0.22  1
RM36_YEAST  0.64  0.64  0.56  0.21  0.50  0.00  0.50  0.22  1
RM37_YEAST  0.56  0.50  0.61  0.49  0.50  0.00  0.46  0.28  1
RM38_YEAST  0.60  0.46  0.59  0.16  0.50  0.00  0.49  0.22  1
RM04_YEAST  0.36  0.38  0.56  0.44  0.50  0.00  0.48  0.22  1
RM44_YEAST  0.53  0.52  0.61  0.35  0.50  0.00  0.50  0.22  1
RM06_YEAST  0.62  0.59  0.54  0.47  0.50  0.00  0.46  0.22  1
RM08_YEAST  0.55  0.50  0.60  0.31  0.50  0.00  0.46  0.27  1
RM09_YEAST  0.58  0.53  0.57  0.46  0.50  0.00  0.51  0.27  1
RT28_YEAST  0.65  0.53  0.55  0.52  0.50  0.00  0.47  0.27  1
RT05_YEAST  0.38  0.54  0.54  0.41  0.50  0.00  0.51  0.22  1
RT09_YEAST  0.58  0.53  0.50  0.53  0.50  0.00  0.47  0.31  1
MRS1_YEAST  0.61  0.46  0.51  0.37  0.50  0.00  0.51  0.22  1
MRS2_YEAST  0.55  0.59  0.47  0.64  0.50  0.00  0.54  0.33  1
MRS3_YEAST  0.54  0.64  0.50  0.13  0.50  0.00  0.49  0.22  1
MRS4_YEAST  0.40  0.74  0.49  0.16  0.50  0.00  0.51  0.22  1
MSB2_YEAST  0.76  0.76  0.35  0.27  0.50  0.00  0.44  0.22  4
SYDM_YEAST  0.51  0.56  0.51  0.42  0.50  0.00  0.53  0.36  1
SYFM_YEAST  0.43  0.32  0.50  0.29  0.50  0.00  0.50  0.22  1
MSH1_YEAST  0.49  0.44  0.45  0.55  0.50  0.00  0.48  0.22  1
MSH2_YEAST  0.32  0.45  0.44  0.20  0.50  0.00  0.55  0.33  2
MSH3_YEAST  0.51  0.60  0.51  0.26  0.50  0.00  0.54  0.22  2
